Tahmin Tarihi,Kurum,Analist,Format,Belge Adı,Varlık,Vade,Hedef Tarihi,Spot Fiyat,Hedef Fiyat,Analiz Tezi,Gerçekleşen Fiyat,Sapma (pip),Yön İsabeti
2024-12-30,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,Model Portföy Güncelleme Aralık 2024,BIMAS.IS,+12M,2025-12-30,524.00,665.00,Enflasyon ortamında ucuz perakende talebi; defansif büyüme. Hedef 665.00 TL (%27 potansiyel). Aralık 2024; AEFES Rusya riski nedeniyle çıkarıldı,539.00,-126 pip (-18.95%),✅
2025-01-22,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,2025 Strateji Raporu Ocak 2025,BIMAS.IS,+12M,2026-01-22,521.50,700.00,"Enflasyon ortamında ucuz perakende talebi; defansif büyüme. Hedef 700.00 TL (%34 potansiyel). 2025 Strateji; gevşeme döngüsü teması, BIST100 hedef 12.500",626.00,-74 pip (-10.57%),✅
2025-07-25,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,Model Portföy Güncelleme Temmuz 2025,BIMAS.IS,+12M,2026-07-25,511.00,730.00,"Enflasyon ortamında ucuz perakende talebi; defansif büyüme. Hedef 730.00 TL (%43 potansiyel). Temmuz 2025; BIST100 hedef 13.500'e yükseltildi, ISCTR ve SAHOL eklendi",,,⏳
2025-10-02,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,Model Portföy Güncelleme Ekim 2025,BIMAS.IS,+12M,2026-10-02,567.00,730.00,"Enflasyon ortamında ucuz perakende talebi; defansif büyüme. Hedef 730.00 TL (%29 potansiyel). Ekim 2025; 9 hisseye daraltıldı, savunmacı portföy",,,⏳
2026-01-22,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,2026 Strateji Raporu Ocak 2026,BIMAS.IS,+12M,2027-01-22,626.00,840.00,"Enflasyon ortamında ucuz perakende talebi; defansif büyüme. Hedef 840.00 TL (%34 potansiyel). 2026 Strateji; BIST100 hedef 15.000, makro iyileşme beklentisi",,,⏳
2026-03-11,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,Model Portföy Güncelleme Mart 2026,BIMAS.IS,+12M,2027-03-11,694.50,950.00,"Enflasyon ortamında ucuz perakende talebi; defansif büyüme. Hedef 950.00 TL (%37 potansiyel). Mart 2026; TSKB ve DOHOL eklendi, PGSUS çıkarıldı, BIMAS hedef artışı",,,⏳
2023-10-02,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,Model Portföy Ekim 2023,MAVI.IS,+12M,2024-10-02,28.75,40.00,"Perakende giyim; 3Q en güçlü sezon, uluslararası genişleme. Hedef 40.00 TL (%39 potansiyel). Ekim 2023; portföy 10 hisseye daraltıldı, CCOLA ve FROTO hedef yükseltme",42.80,3 pip (7.00%),✅
2023-10-16,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,Model Portföy Ekim 2023-2,MAVI.IS,+12M,2024-10-16,25.33,40.00,"Perakende giyim; 3Q en güçlü sezon, uluslararası genişleme. Hedef 40.00 TL (%58 potansiyel). Ekim 2023 güncelleme; AEFES geri eklendi, 3Q23 katalizör",39.80,0 pip (-0.50%),✅
2024-06-25,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,Model Portföy Güncelleme Haziran 2024,MAVI.IS,+12M,2025-06-25,59.35,80.00,"Perakende giyim; 3Q en güçlü sezon, uluslararası genişleme. Hedef 80.00 TL (%35 potansiyel). Haziran 2024 kapsamlı güncelleme; BIST100 hedef 14.000",34.74,-45 pip (-56.57%),❌
2024-10-22,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,Model Portföy Güncelleme Ekim 2024,MAVI.IS,+12M,2025-10-22,39.40,70.00,"Perakende giyim; 3Q en güçlü sezon, uluslararası genişleme. Hedef 70.00 TL (%78 potansiyel). Ekim 2024; BIST100 hedef 12.500, düzeltme sonrası fırsat",38.86,-31 pip (-44.49%),❌
2024-12-30,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,Model Portföy Güncelleme Aralık 2024,MAVI.IS,+12M,2025-12-30,42.85,70.00,"Perakende giyim; 3Q en güçlü sezon, uluslararası genişleme. Hedef 70.00 TL (%63 potansiyel). Aralık 2024; AEFES Rusya riski nedeniyle çıkarıldı",43.18,-27 pip (-38.31%),✅
2025-01-22,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,2025 Strateji Raporu Ocak 2025,MAVI.IS,+12M,2026-01-22,36.53,59.96,"Perakende giyim; 3Q en güçlü sezon, uluslararası genişleme. Hedef 59.96 TL (%64 potansiyel). 2025 Strateji; gevşeme döngüsü teması, BIST100 hedef 12.500",46.30,-14 pip (-22.78%),✅
2026-01-22,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,2026 Strateji Raporu Ocak 2026,MAVI.IS,+12M,2027-01-22,46.30,55.00,"Perakende giyim; 3Q en güçlü sezon, uluslararası genişleme. Hedef 55.00 TL (%19 potansiyel). 2026 Strateji; BIST100 hedef 15.000, makro iyileşme beklentisi",,,⏳
2023-10-02,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,Model Portföy Ekim 2023,TCELL.IS,+12M,2024-10-02,54.20,75.00,"Telekom; TÜFE'ye endeksli gelir büyümesi ve dijital hizmetler. Hedef 75.00 TL (%38 potansiyel). Ekim 2023; portföy 10 hisseye daraltıldı, CCOLA ve FROTO hedef yükseltme",89.90,15 pip (19.87%),✅
2023-10-16,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,Model Portföy Ekim 2023-2,TCELL.IS,+12M,2024-10-16,51.50,75.00,"Telekom; TÜFE'ye endeksli gelir büyümesi ve dijital hizmetler. Hedef 75.00 TL (%46 potansiyel). Ekim 2023 güncelleme; AEFES geri eklendi, 3Q23 katalizör",88.00,13 pip (17.33%),✅
2024-06-25,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,Model Portföy Güncelleme Haziran 2024,TCELL.IS,+12M,2025-06-25,100.20,165.00,Telekom; TÜFE'ye endeksli gelir büyümesi ve dijital hizmetler. Hedef 165.00 TL (%65 potansiyel). Haziran 2024 kapsamlı güncelleme; BIST100 hedef 14.000,92.95,-72 pip (-43.67%),❌
2024-10-22,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,Model Portföy Güncelleme Ekim 2024,TCELL.IS,+12M,2025-10-22,87.70,145.00,"Telekom; TÜFE'ye endeksli gelir büyümesi ve dijital hizmetler. Hedef 145.00 TL (%65 potansiyel). Ekim 2024; BIST100 hedef 12.500, düzeltme sonrası fırsat",97.60,-47 pip (-32.69%),✅
2024-12-30,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,Model Portföy Güncelleme Aralık 2024,TCELL.IS,+12M,2025-12-30,93.20,145.00,Telekom; TÜFE'ye endeksli gelir büyümesi ve dijital hizmetler. Hedef 145.00 TL (%56 potansiyel). Aralık 2024; AEFES Rusya riski nedeniyle çıkarıldı,93.50,-51 pip (-35.52%),✅
2025-01-22,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,2025 Strateji Raporu Ocak 2025,TCELL.IS,+12M,2026-01-22,105.00,150.00,"Telekom; TÜFE'ye endeksli gelir büyümesi ve dijital hizmetler. Hedef 150.00 TL (%43 potansiyel). 2025 Strateji; gevşeme döngüsü teması, BIST100 hedef 12.500",112.10,-38 pip (-25.27%),✅
2025-07-25,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,Model Portföy Güncelleme Temmuz 2025,TCELL.IS,+12M,2026-07-25,92.50,150.00,"Telekom; TÜFE'ye endeksli gelir büyümesi ve dijital hizmetler. Hedef 150.00 TL (%62 potansiyel). Temmuz 2025; BIST100 hedef 13.500'e yükseltildi, ISCTR ve SAHOL eklendi",,,⏳
2026-01-22,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,2026 Strateji Raporu Ocak 2026,TCELL.IS,+12M,2027-01-22,112.10,150.00,"Telekom; TÜFE'ye endeksli gelir büyümesi ve dijital hizmetler. Hedef 150.00 TL (%34 potansiyel). 2026 Strateji; BIST100 hedef 15.000, makro iyileşme beklentisi",,,⏳
2024-06-25,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,Model Portföy Güncelleme Haziran 2024,VAKBN.IS,+12M,2025-06-25,23.80,32.00,Kamu bankacılığı; kredi büyümesi potansiyeli. Hedef 32.00 TL (%34 potansiyel). Haziran 2024 kapsamlı güncelleme; BIST100 hedef 14.000,25.28,-7 pip (-21.00%),✅
2024-10-22,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,Model Portföy Güncelleme Ekim 2024,VAKBN.IS,+12M,2025-10-22,21.40,34.00,"Kamu bankacılığı; kredi büyümesi potansiyeli. Hedef 34.00 TL (%59 potansiyel). Ekim 2024; BIST100 hedef 12.500, düzeltme sonrası fırsat",23.40,-11 pip (-31.18%),✅
2024-12-30,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,Model Portföy Güncelleme Aralık 2024,VAKBN.IS,+12M,2025-12-30,23.50,34.00,Kamu bankacılığı; kredi büyümesi potansiyeli. Hedef 34.00 TL (%45 potansiyel). Aralık 2024; AEFES Rusya riski nedeniyle çıkarıldı,30.34,-4 pip (-10.76%),✅
2025-01-22,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,2025 Strateji Raporu Ocak 2025,VAKBN.IS,+12M,2026-01-22,26.54,35.00,"Kamu bankacılığı; kredi büyümesi potansiyeli. Hedef 35.00 TL (%32 potansiyel). 2025 Strateji; gevşeme döngüsü teması, BIST100 hedef 12.500",33.78,-1 pip (-3.49%),✅
2026-01-22,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,2026 Strateji Raporu Ocak 2026,VAKBN.IS,+12M,2027-01-22,33.78,45.00,"Kamu bankacılığı; kredi büyümesi potansiyeli. Hedef 45.00 TL (%33 potansiyel). 2026 Strateji; BIST100 hedef 15.000, makro iyileşme beklentisi",,,⏳
2024-06-25,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,Model Portföy Güncelleme Haziran 2024,KCHOL.IS,+12M,2025-06-25,218.60,300.00,"Koç Holding; çeşitli portföy, enerji ve otomotiv ağırlıklı. Hedef 300.00 TL (%37 potansiyel). Haziran 2024 kapsamlı güncelleme; BIST100 hedef 14.000",144.10,-156 pip (-51.97%),❌
2024-10-22,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,Model Portföy Güncelleme Ekim 2024,KCHOL.IS,+12M,2025-10-22,174.80,250.00,"Koç Holding; çeşitli portföy, enerji ve otomotiv ağırlıklı. Hedef 250.00 TL (%43 potansiyel). Ekim 2024; BIST100 hedef 12.500, düzeltme sonrası fırsat",160.40,-90 pip (-35.84%),❌
2024-12-30,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,Model Portföy Güncelleme Aralık 2024,KCHOL.IS,+12M,2025-12-30,180.40,250.00,"Koç Holding; çeşitli portföy, enerji ve otomotiv ağırlıklı. Hedef 250.00 TL (%39 potansiyel). Aralık 2024; AEFES Rusya riski nedeniyle çıkarıldı",168.70,-81 pip (-32.52%),❌
2025-01-22,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,2025 Strateji Raporu Ocak 2025,KCHOL.IS,+12M,2026-01-22,177.20,250.00,"Koç Holding; çeşitli portföy, enerji ve otomotiv ağırlıklı. Hedef 250.00 TL (%41 potansiyel). 2025 Strateji; gevşeme döngüsü teması, BIST100 hedef 12.500",195.30,-55 pip (-21.88%),✅
2025-07-25,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,Model Portföy Güncelleme Temmuz 2025,KCHOL.IS,+12M,2026-07-25,174.10,270.00,"Koç Holding; çeşitli portföy, enerji ve otomotiv ağırlıklı. Hedef 270.00 TL (%55 potansiyel). Temmuz 2025; BIST100 hedef 13.500'e yükseltildi, ISCTR ve SAHOL eklendi",,,⏳
2025-10-02,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,Model Portföy Güncelleme Ekim 2025,KCHOL.IS,+12M,2026-10-02,173.80,270.00,"Koç Holding; çeşitli portföy, enerji ve otomotiv ağırlıklı. Hedef 270.00 TL (%55 potansiyel). Ekim 2025; 9 hisseye daraltıldı, savunmacı portföy",,,⏳
2026-01-22,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,2026 Strateji Raporu Ocak 2026,KCHOL.IS,+12M,2027-01-22,195.30,280.00,"Koç Holding; çeşitli portföy, enerji ve otomotiv ağırlıklı. Hedef 280.00 TL (%43 potansiyel). 2026 Strateji; BIST100 hedef 15.000, makro iyileşme beklentisi",,,⏳
2026-03-11,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,Model Portföy Güncelleme Mart 2026,KCHOL.IS,+12M,2027-03-11,192.30,285.00,"Koç Holding; çeşitli portföy, enerji ve otomotiv ağırlıklı. Hedef 285.00 TL (%48 potansiyel). Mart 2026; TSKB ve DOHOL eklendi, PGSUS çıkarıldı, BIMAS hedef artışı",,,⏳
2024-06-25,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,Model Portföy Güncelleme Haziran 2024,GARAN.IS,+12M,2025-06-25,113.10,140.00,Garanti BBVA bankacılıkta güçlü; yabancı yatırımcı favorisi. Hedef 140.00 TL (%24 potansiyel). Haziran 2024 kapsamlı güncelleme; BIST100 hedef 14.000,119.60,-20 pip (-14.57%),✅
2024-10-22,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,Model Portföy Güncelleme Ekim 2024,GARAN.IS,+12M,2025-10-22,111.70,165.00,"Garanti BBVA bankacılıkta güçlü; yabancı yatırımcı favorisi. Hedef 165.00 TL (%48 potansiyel). Ekim 2024; BIST100 hedef 12.500, düzeltme sonrası fırsat",126.00,-39 pip (-23.64%),✅
2025-01-22,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,2025 Strateji Raporu Ocak 2025,GARAN.IS,+12M,2026-01-22,137.80,190.00,"Garanti BBVA bankacılıkta güçlü; yabancı yatırımcı favorisi. Hedef 190.00 TL (%38 potansiyel). 2025 Strateji; gevşeme döngüsü teması, BIST100 hedef 12.500",148.50,-41 pip (-21.84%),✅
2025-07-25,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,Model Portföy Güncelleme Temmuz 2025,GARAN.IS,+12M,2026-07-25,140.00,200.00,"Garanti BBVA bankacılıkta güçlü; yabancı yatırımcı favorisi. Hedef 200.00 TL (%43 potansiyel). Temmuz 2025; BIST100 hedef 13.500'e yükseltildi, ISCTR ve SAHOL eklendi",,,⏳
2025-10-02,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,Model Portföy Güncelleme Ekim 2025,GARAN.IS,+12M,2026-10-02,140.50,200.00,"Garanti BBVA bankacılıkta güçlü; yabancı yatırımcı favorisi. Hedef 200.00 TL (%42 potansiyel). Ekim 2025; 9 hisseye daraltıldı, savunmacı portföy",,,⏳
2026-01-22,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,2026 Strateji Raporu Ocak 2026,GARAN.IS,+12M,2027-01-22,148.50,207.00,"Garanti BBVA bankacılıkta güçlü; yabancı yatırımcı favorisi. Hedef 207.00 TL (%39 potansiyel). 2026 Strateji; BIST100 hedef 15.000, makro iyileşme beklentisi",,,⏳
2026-03-11,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,Model Portföy Güncelleme Mart 2026,GARAN.IS,+12M,2027-03-11,139.30,207.00,"Garanti BBVA bankacılıkta güçlü; yabancı yatırımcı favorisi. Hedef 207.00 TL (%49 potansiyel). Mart 2026; TSKB ve DOHOL eklendi, PGSUS çıkarıldı, BIMAS hedef artışı",,,⏳
2024-06-25,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,Model Portföy Güncelleme Haziran 2024,HALKB.IS,+12M,2025-06-25,18.94,22.00,HALKB.IS. Hedef 22.00 TL (%16 potansiyel). Haziran 2024 kapsamlı güncelleme; BIST100 hedef 14.000,23.58,2 pip (7.18%),✅
2024-10-22,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,Model Portföy Güncelleme Ekim 2024,HALKB.IS,+12M,2025-10-22,15.64,21.00,"HALKB.IS. Hedef 21.00 TL (%34 potansiyel). Ekim 2024; BIST100 hedef 12.500, düzeltme sonrası fırsat",26.42,5 pip (25.81%),✅
2025-01-22,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,2025 Strateji Raporu Ocak 2025,HALKB.IS,+12M,2026-01-22,18.81,24.00,"HALKB.IS. Hedef 24.00 TL (%28 potansiyel). 2025 Strateji; gevşeme döngüsü teması, BIST100 hedef 12.500",43.30,19 pip (80.42%),✅
2026-01-22,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,2026 Strateji Raporu Ocak 2026,HALKB.IS,+12M,2027-01-22,43.30,50.00,"HALKB.IS. Hedef 50.00 TL (%15 potansiyel). 2026 Strateji; BIST100 hedef 15.000, makro iyileşme beklentisi",,,⏳
2024-06-25,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,Model Portföy Güncelleme Haziran 2024,TSKB.IS,+12M,2025-06-25,12.24,15.00,Kalkınma bankacılığı; güçlü marj yapısı ve düşük NPL. Hedef 15.00 TL (%23 potansiyel). Haziran 2024 kapsamlı güncelleme; BIST100 hedef 14.000,11.28,-4 pip (-24.80%),❌
2024-10-22,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,Model Portföy Güncelleme Ekim 2024,TSKB.IS,+12M,2025-10-22,11.57,17.00,"Kalkınma bankacılığı; güçlü marj yapısı ve düşük NPL. Hedef 17.00 TL (%47 potansiyel). Ekim 2024; BIST100 hedef 12.500, düzeltme sonrası fırsat",12.17,-5 pip (-28.41%),✅
2024-12-30,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,Model Portföy Güncelleme Aralık 2024,TSKB.IS,+12M,2025-12-30,12.30,17.00,Kalkınma bankacılığı; güçlü marj yapısı ve düşük NPL. Hedef 17.00 TL (%38 potansiyel). Aralık 2024; AEFES Rusya riski nedeniyle çıkarıldı,12.28,-5 pip (-27.76%),❌
2025-01-22,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,2025 Strateji Raporu Ocak 2025,TSKB.IS,+12M,2026-01-22,13.70,21.00,"Kalkınma bankacılığı; güçlü marj yapısı ve düşük NPL. Hedef 21.00 TL (%53 potansiyel). 2025 Strateji; gevşeme döngüsü teması, BIST100 hedef 12.500",12.99,-8 pip (-38.14%),❌
2026-01-22,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,2026 Strateji Raporu Ocak 2026,TSKB.IS,+12M,2027-01-22,12.99,19.00,"Kalkınma bankacılığı; güçlü marj yapısı ve düşük NPL. Hedef 19.00 TL (%46 potansiyel). 2026 Strateji; BIST100 hedef 15.000, makro iyileşme beklentisi",,,⏳
2026-03-11,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,Model Portföy Güncelleme Mart 2026,TSKB.IS,+12M,2027-03-11,12.20,19.00,"Kalkınma bankacılığı; güçlü marj yapısı ve düşük NPL. Hedef 19.00 TL (%56 potansiyel). Mart 2026; TSKB ve DOHOL eklendi, PGSUS çıkarıldı, BIMAS hedef artışı",,,⏳
2024-06-25,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,Model Portföy Güncelleme Haziran 2024,ARCLK.IS,+12M,2025-06-25,173.70,200.00,ARCLK.IS. Hedef 200.00 TL (%15 potansiyel). Haziran 2024 kapsamlı güncelleme; BIST100 hedef 14.000,117.20,-83 pip (-41.40%),❌
2024-10-22,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,Model Portföy Güncelleme Ekim 2024,ARCLK.IS,+12M,2025-10-22,140.20,180.00,"ARCLK.IS. Hedef 180.00 TL (%28 potansiyel). Ekim 2024; BIST100 hedef 12.500, düzeltme sonrası fırsat",105.80,-74 pip (-41.22%),❌
2025-01-22,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,2025 Strateji Raporu Ocak 2025,ARCLK.IS,+12M,2026-01-22,126.60,160.00,"ARCLK.IS. Hedef 160.00 TL (%26 potansiyel). 2025 Strateji; gevşeme döngüsü teması, BIST100 hedef 12.500",112.00,-48 pip (-30.00%),❌
2026-01-22,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,2026 Strateji Raporu Ocak 2026,ARCLK.IS,+12M,2027-01-22,112.00,140.00,"ARCLK.IS. Hedef 140.00 TL (%25 potansiyel). 2026 Strateji; BIST100 hedef 15.000, makro iyileşme beklentisi",,,⏳
2024-06-25,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,Model Portföy Güncelleme Haziran 2024,SOKM.IS,+12M,2025-06-25,63.90,75.00,SOKM.IS. Hedef 75.00 TL (%17 potansiyel). Haziran 2024 kapsamlı güncelleme; BIST100 hedef 14.000,32.80,-42 pip (-56.27%),❌
2024-10-22,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,Model Portföy Güncelleme Ekim 2024,SOKM.IS,+12M,2025-10-22,40.16,50.00,"SOKM.IS. Hedef 50.00 TL (%25 potansiyel). Ekim 2024; BIST100 hedef 12.500, düzeltme sonrası fırsat",43.10,-7 pip (-13.80%),✅
2025-01-22,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,2025 Strateji Raporu Ocak 2025,SOKM.IS,+12M,2026-01-22,39.86,50.00,"SOKM.IS. Hedef 50.00 TL (%25 potansiyel). 2025 Strateji; gevşeme döngüsü teması, BIST100 hedef 12.500",61.35,11 pip (22.70%),✅
2026-01-22,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,2026 Strateji Raporu Ocak 2026,SOKM.IS,+12M,2027-01-22,61.35,70.00,"SOKM.IS. Hedef 70.00 TL (%14 potansiyel). 2026 Strateji; BIST100 hedef 15.000, makro iyileşme beklentisi",,,⏳
2024-06-25,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,Model Portföy Güncelleme Haziran 2024,TTKOM.IS,+12M,2025-06-25,49.50,65.00,Türk Telekom; sabit hat ve fiber altyapı yatırımları. Hedef 65.00 TL (%31 potansiyel). Haziran 2024 kapsamlı güncelleme; BIST100 hedef 14.000,55.85,-9 pip (-14.08%),✅
2024-10-22,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,Model Portföy Güncelleme Ekim 2024,TTKOM.IS,+12M,2025-10-22,46.64,70.00,"Türk Telekom; sabit hat ve fiber altyapı yatırımları. Hedef 70.00 TL (%50 potansiyel). Ekim 2024; BIST100 hedef 12.500, düzeltme sonrası fırsat",50.75,-19 pip (-27.50%),✅
2025-01-22,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,2025 Strateji Raporu Ocak 2025,TTKOM.IS,+12M,2026-01-22,47.26,67.00,"Türk Telekom; sabit hat ve fiber altyapı yatırımları. Hedef 67.00 TL (%42 potansiyel). 2025 Strateji; gevşeme döngüsü teması, BIST100 hedef 12.500",64.45,-3 pip (-3.81%),✅
2026-01-22,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,2026 Strateji Raporu Ocak 2026,TTKOM.IS,+12M,2027-01-22,64.45,85.00,"Türk Telekom; sabit hat ve fiber altyapı yatırımları. Hedef 85.00 TL (%32 potansiyel). 2026 Strateji; BIST100 hedef 15.000, makro iyileşme beklentisi",,,⏳
2024-06-25,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,Model Portföy Güncelleme Haziran 2024,ULKER.IS,+12M,2025-06-25,169.00,200.00,Gıda; güçlü marka portföyü ve ihracat büyümesi. Hedef 200.00 TL (%18 potansiyel). Haziran 2024 kapsamlı güncelleme; BIST100 hedef 14.000,101.30,-99 pip (-49.35%),❌
2024-10-22,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,Model Portföy Güncelleme Ekim 2024,ULKER.IS,+12M,2025-10-22,124.10,190.00,"Gıda; güçlü marka portföyü ve ihracat büyümesi. Hedef 190.00 TL (%53 potansiyel). Ekim 2024; BIST100 hedef 12.500, düzeltme sonrası fırsat",104.00,-86 pip (-45.26%),❌
2024-12-30,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,Model Portföy Güncelleme Aralık 2024,ULKER.IS,+12M,2025-12-30,119.40,190.00,Gıda; güçlü marka portföyü ve ihracat büyümesi. Hedef 190.00 TL (%59 potansiyel). Aralık 2024; AEFES Rusya riski nedeniyle çıkarıldı,108.70,-81 pip (-42.79%),❌
2025-01-22,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,2025 Strateji Raporu Ocak 2025,ULKER.IS,+12M,2026-01-22,115.20,170.00,"Gıda; güçlü marka portföyü ve ihracat büyümesi. Hedef 170.00 TL (%48 potansiyel). 2025 Strateji; gevşeme döngüsü teması, BIST100 hedef 12.500",129.00,-41 pip (-24.12%),✅
2026-01-22,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,2026 Strateji Raporu Ocak 2026,ULKER.IS,+12M,2027-01-22,129.00,160.00,"Gıda; güçlü marka portföyü ve ihracat büyümesi. Hedef 160.00 TL (%24 potansiyel). 2026 Strateji; BIST100 hedef 15.000, makro iyileşme beklentisi",,,⏳
2025-07-25,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,Model Portföy Güncelleme Temmuz 2025,SAHOL.IS,+12M,2026-07-25,93.10,150.00,"Holding iskontosu; çeşitli portföy ve yabancı yatırımcı ilgisi. Hedef 150.00 TL (%61 potansiyel). Temmuz 2025; BIST100 hedef 13.500'e yükseltildi, ISCTR ve SAHOL eklendi",,,⏳
2025-10-02,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,Model Portföy Güncelleme Ekim 2025,SAHOL.IS,+12M,2026-10-02,86.50,150.00,"Holding iskontosu; çeşitli portföy ve yabancı yatırımcı ilgisi. Hedef 150.00 TL (%73 potansiyel). Ekim 2025; 9 hisseye daraltıldı, savunmacı portföy",,,⏳
2026-01-22,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,2026 Strateji Raporu Ocak 2026,SAHOL.IS,+12M,2027-01-22,95.50,150.00,"Holding iskontosu; çeşitli portföy ve yabancı yatırımcı ilgisi. Hedef 150.00 TL (%57 potansiyel). 2026 Strateji; BIST100 hedef 15.000, makro iyileşme beklentisi",,,⏳
2026-03-11,ICBC Yatırım,ICBC Yatırım Araştırma Ekibi,PDF,Model Portföy Güncelleme Mart 2026,SAHOL.IS,+12M,2027-03-11,96.00,150.00,"Holding iskontosu; çeşitli portföy ve yabancı yatırımcı ilgisi. Hedef 150.00 TL (%56 potansiyel). Mart 2026; TSKB ve DOHOL eklendi, PGSUS çıkarıldı, BIMAS hedef artışı",,,⏳
